Subject,Verb,Objects
โรงเรียนจักรคำคณาทร   จังหวัดลำพูน  ,คู่,"['โรงเรียน', 'ส่วนบุญ', 'โญป', 'ถัมภ์', 'ลำพูน']"
โรงเรียนจักรคำคณาทร   จังหวัดลำพูน  ,ในสังกัด,"['สำนักงานเขต', 'พื้นที่', 'การศึกษา', 'มัธยมศึกษา', 'เขต']"
โรงเรียนจักรคำคณาทร   จังหวัดลำพูน  ,เป็น,"['โรงเรียนมัธยม', 'รัฐ', 'ขนาดใหญ่']"
โรงเรียนจักรคำคณาทร   จังหวัดลำพูน  ,ตั้งอยู่,"['เจริญ', 'ราษฎร์', 'ตำบล', 'เมือง', 'อำเภอ', 'เมือง', 'ลำพูน']"
จังหวัดลำพูน   ( ใน เขต,เทศบาลเมือง,"['ลำพูน', 'เนื้อที่', 'งาน', 'ปัจจุบัน', 'ห้องเรียน', 'มัธยมศึกษาตอนต้น']"
จังหวัดลำพูน   ( ใน เขต,มี,"['ห้องเรียน', 'มัธยมศึกษาตอนปลาย']"
โรงเรียนมัธยมสาธิตมหาวิทยาลัยนเรศวร  ,เป็น,"['โรงเรียน', 'สหศึกษา', 'ระดับ', 'มัธยมศึกษา']"
โรงเรียนมัธยมสาธิตมหาวิทยาลัยนเรศวร  ,สังกัด,"['สำนักงาน', 'คณะกรรมการ', 'การอุดมศึกษา']"
โรงเรียนมัธยมสาธิตมหาวิทยาลัยนเรศวร  ,ดูแล,"['มหาวิทยาลัยนเรศวร', 'ก่อ']"
โรงเรียนมัธยมสาธิตมหาวิทยาลัยนเรศวร  ,ตั้งขึ้น,"['ปี', 'พ.ศ.', '2548', 'มติ', 'สภา', 'มหาวิทยาลัยนเรศวร']"
เพื่อให้,เป็น,['สถานที่']
เพื่อให้,ฝึกสอน,"['นิสิต', 'คณะศึกษาศาสตร์', 'มหาวิทยาลัย']"
เพื่อให้,จัด,['การเรียน']
เพื่อให้,การสอน,"['แนว', 'ศิลปศาสตร์', 'Liberal', 'Arts', 'Education']"
เพื่อให้,มี,"['ผศ.', 'ดร.', 'คง', 'ศักดิ์']"
เพื่อให้,พร้อม,['เทพ']
เพื่อให้,เป็น,"['ผู้อำนวยการ', 'โรงเรียนมัธยมสาธิตมหาวิทยาลัยนเรศวร']"
เพื่อให้,ตั้งอยู่,"['ถนน', 'สนามบิน', 'หมู่']"
เพื่อให้,เป็นที่ตั้ง,"['มหาวิทยาลัยนเรศวร', 'ส่วน', 'สนามบิน']"
เพื่อให้,มี,['พื้นที่']
มหาวิทยาลัยราชภัฏเชียงราย    ( อังกฤษ :   Chiang   Rai   Rajabhat   University )  ,เป็น,"['มหาวิทยาลัย', 'รัฐ']"
มหาวิทยาลัยราชภัฏเชียงราย    ( อังกฤษ :   Chiang   Rai   Rajabhat   University )  ,ตั้งอยู่,"['ตำบล', 'บ้าน', 'ดู่', 'อำเภอ', 'เมือง', 'เชียงราย']"
จังหวัด เชียงราย  ,ก่อ,"['ปี', 'พุทธศักราช', '2512']"
จังหวัด เชียงราย  ,ในนาม,"['ชื่อ', 'โรงเรียน']"
จังหวัด เชียงราย  ,ฝึกหัด,"['ครู', 'ประกาศนียบัตร', 'วิชา', 'การศึกษา', 'เชียงราย', 'ปี', 'พุทธศักราช', '2516']"
จังหวัด เชียงราย  ,เป็น,"['วิทยาลัยครู', 'เชียงราย']"
มหาวิทยาลัยราชภัฏนครศรีธรรมราช   ( อังกฤษ :   Nakhon   Si   Thammarat   Rajabhat   University ;   อักษรย่อ :   มรภ. นศ. )   หรือ,เรียก,"['ราชภัฏ', 'นคร']"
มหาวิทยาลัยราชภัฏนครศรีธรรมราช   ( อังกฤษ :   Nakhon   Si   Thammarat   Rajabhat   University ;   อักษรย่อ :   มรภ. นศ. )   หรือ,เป็น,"['มหาวิทยาลัย', 'กลุ่ม', 'มหาวิทยาลัยราชภัฏ']"
มหาวิทยาลัยราชภัฏนครศรีธรรมราช   ( อังกฤษ :   Nakhon   Si   Thammarat   Rajabhat   University ;   อักษรย่อ :   มรภ. นศ. )   หรือ,ก่อตั้ง,"['ชื่อ', 'โรงเรียน']"
มหาวิทยาลัยราชภัฏนครศรีธรรมราช   ( อังกฤษ :   Nakhon   Si   Thammarat   Rajabhat   University ;   อักษรย่อ :   มรภ. นศ. )   หรือ,ฝึกหัด,"['ครู', 'นครศรีธรรมราช']"
เมื่อ วันที่   9   มกราคม   พ.ศ.   2500  ,ตั้งอยู่,"['ตำบล', 'ท่า', 'งิ้ว', 'อำเภอ', 'เมือง', 'นครศรีธรรมราช']"
"จังหวัด นครศรีธรรมราช 
 ปัจจุบัน มหาวิทยาลัยราชภัฏนครศรีธรรมราช",จัด,['การศึกษา']
"จังหวัด นครศรีธรรมราช 
 ปัจจุบัน มหาวิทยาลัยราชภัฏนครศรีธรรมราช",ครอบคลุม,"['ด้าน', 'สังคมศาสตร์', 'มนุษยศาสตร์', 'วิทยาศาสตร์', 'เทคโนโลยี']"
"จังหวัด นครศรีธรรมราช 
 ปัจจุบัน มหาวิทยาลัยราชภัฏนครศรีธรรมราช",ประกอบ,"['จำนวน', 'หลักสูตร', 'ระดับ', 'จำนวน']"
"จังหวัด นครศรีธรรมราช 
 ปัจจุบัน มหาวิทยาลัยราชภัฏนครศรีธรรมราช",เป็น,"['ระดับ', 'ปริญญาตรี', 'ประกาศนียบัตร', 'บัณฑิต', 'ปริญญาโท', 'ปริญญาเอก', '  ']"
นอกจากนี้ มหาวิทยาลัยราชภัฏนครศรีธรรมราช  ,เป็น,"['อันดับ', 'ประเทศ', 'ไทย']"
มหาวิทยาลัยราชภัฏพระนคร   ( อังกฤษ :   Phranakhon   Rajabhat   University ;   อักษรย่อ :   มรภ. พน .   –   PNRU )  ,เป็น,"['มหาวิทยาลัย', 'รัฐ', 'ในประเทศ', 'ไทย']"
มหาวิทยาลัยราชภัฏพระนคร   ( อังกฤษ :   Phranakhon   Rajabhat   University ;   อักษรย่อ :   มรภ. พน .   –   PNRU )  ,จัด,"['กลุ่ม', 'มหาวิทยาลัยราชภัฏ']"
มหาวิทยาลัยราชภัฏพระนคร   ( อังกฤษ :   Phranakhon   Rajabhat   University ;   อักษรย่อ :   มรภ. พน .   –   PNRU )  ,ตั้งอยู่,"['เขต', 'กรุงเทพมหานคร']"
มหาวิทยาลัยราชภัฏพระนคร   ( อังกฤษ :   Phranakhon   Rajabhat   University ;   อักษรย่อ :   มรภ. พน .   –   PNRU )  ,ทำ,"['การสอน', 'ปี', 'พ.ศ.', '2435']"
มหาวิทยาลัยราชภัฏพระนคร   ( อังกฤษ :   Phranakhon   Rajabhat   University ;   อักษรย่อ :   มรภ. พน .   –   PNRU )  ,เป็น,"['สถานศึกษา', 'ด้าน']"
มหาวิทยาลัยราชภัฏพระนคร   ( อังกฤษ :   Phranakhon   Rajabhat   University ;   อักษรย่อ :   มรภ. พน .   –   PNRU )  ,ฝึกหัด,"['ครู', 'ประเทศ', 'ไทย']"
มหาวิทยาลัยราชภัฏพิบูลสงคราม   ( อังกฤษ :   Pibulsongkram   Rajabhat   University ;   อักษรย่อ :   มร พส.   /   PSRU )  ,เป็น,"['มหาวิทยาลัย', 'รัฐ', 'กลุ่ม', 'มหาวิทยาลัยราชภัฏ']"
มหาวิทยาลัยราชภัฏพิบูลสงคราม   ( อังกฤษ :   Pibulsongkram   Rajabhat   University ;   อักษรย่อ :   มร พส.   /   PSRU )  ,ตั้งอยู่,"['จังหวัด', 'พิษณุโลก']"
มหาวิทยาลัยราชภัฏพิบูลสงคราม   ( อังกฤษ :   Pibulsongkram   Rajabhat   University ;   อักษรย่อ :   มร พส.   /   PSRU )  ,ตั้งขึ้น,"['ปี', 'พ.ศ.', '2464', 'โรงเรียน', 'พิษณุโลก', 'วิทยายน', 'มีประวัติ', 'การเปลี่ยนแปลง']"
มหาวิทยาลัยราชภัฏพิบูลสงคราม   ( อังกฤษ :   Pibulsongkram   Rajabhat   University ;   อักษรย่อ :   มร พส.   /   PSRU )  ,เป็น,['สถาบันการศึกษา']
มหาวิทยาลัยราชภัฏพิบูลสงคราม   ( อังกฤษ :   Pibulsongkram   Rajabhat   University ;   อักษรย่อ :   มร พส.   /   PSRU )  ,มีชื่อเสียง,"['การผลิต', 'บุ', 'คค', 'ลา', 'กร', 'ทาง', 'การศึกษา', 'ประเทศ']"
มหาวิทยาลัยราชภัฏภูเก็ต   ( อังกฤษ :   Phuket   Rajabhat   University )  ,ตั้งอยู่,"['ต.', 'รัษฎา']"
อ. เมือง   จังหวัด ภูเก็ต   บน ที่ดิน เนื้อที่ ประมาณ   354   ไร่   78   ตารางวา   ซึ่ง,เป็น,"['ที่ดิน', 'องค์การบริหารส่วนจังหวัด', 'ภูเก็ต', 'ที่ดิน']"
อ. เมือง   จังหวัด ภูเก็ต   บน ที่ดิน เนื้อที่ ประมาณ   354   ไร่   78   ตารางวา   ซึ่ง,รับบริจาค,"['ขุน', 'เลิศ', 'โภ', 'คา', 'รักษ์', 'ทายาท']"
อ. เมือง   จังหวัด ภูเก็ต   บน ที่ดิน เนื้อที่ ประมาณ   354   ไร่   78   ตารางวา   ซึ่ง,รับบริจาค,"['นาย', 'โสภณ', 'เอก', 'วานิช']"
อ. เมือง   จังหวัด ภูเก็ต   บน ที่ดิน เนื้อที่ ประมาณ   354   ไร่   78   ตารางวา   ซึ่ง,จัด,['การศึกษา']
อ. เมือง   จังหวัด ภูเก็ต   บน ที่ดิน เนื้อที่ ประมาณ   354   ไร่   78   ตารางวา   ซึ่ง,เป็น,['ภาค']
อ. เมือง   จังหวัด ภูเก็ต   บน ที่ดิน เนื้อที่ ประมาณ   354   ไร่   78   ตารางวา   ซึ่ง,คือ,"['ระดับ', 'ปริญญาตรี', 'จันทร์', 'ศุกร์', 'ระดับ', 'ปริ', 'ญา', 'ตรี', 'เสาร์', 'อาทิตย์', 'ภาค']"
อ. เมือง   จังหวัด ภูเก็ต   บน ที่ดิน เนื้อที่ ประมาณ   354   ไร่   78   ตารางวา   ซึ่ง,ได้แก่,"['  ', 'ระดับ', 'ประกาศนียบัตร', 'บัณฑิต', 'ระดับ', 'ประกาศนียบัตร', 'บัณฑิต']"
อ. เมือง   จังหวัด ภูเก็ต   บน ที่ดิน เนื้อที่ ประมาณ   354   ไร่   78   ตารางวา   ซึ่ง,ชั้นสูง,"['ระดับ', 'ปริญญาโท', 'ระดับ', 'ปริญญาเอก']"
"มหาวิทยาลัยราชภัฏมหาสารคาม    ( อังกฤษ :   Rajabhat   Maha   Sarakham    University ,   อักษรย่อ :   มร ม.   –   RMU )  ",เป็น,"['สถาบัน', 'อุดมศึกษา', 'รัฐ', 'จังหวัด', 'มหาสารคาม']"
"มหาวิทยาลัยราชภัฏมหาสารคาม    ( อังกฤษ :   Rajabhat   Maha   Sarakham    University ,   อักษรย่อ :   มร ม.   –   RMU )  ",พัฒนา,"['วิทยาลัยครู', 'มหาสารคาม']"
"มหาวิทยาลัยราชภัฏมหาสารคาม    ( อังกฤษ :   Rajabhat   Maha   Sarakham    University ,   อักษรย่อ :   มร ม.   –   RMU )  ",สถาปนา,"['ปี', 'พ.ศ.', '2505', 'สถาบัน', 'ราชภัฏ', 'มหาสารคาม', 'ปี', 'พ.ศ.', '2535', 'มหาวิทยาลัย']"
"มหาวิทยาลัยราชภัฏมหาสารคาม    ( อังกฤษ :   Rajabhat   Maha   Sarakham    University ,   อักษรย่อ :   มร ม.   –   RMU )  ",ตั้งอยู่,"['ตัวเมือง', 'มหาสารคาม']"
"มหาวิทยาลัยราชภัฏมหาสารคาม    ( อังกฤษ :   Rajabhat   Maha   Sarakham    University ,   อักษรย่อ :   มร ม.   –   RMU )  ",ใกล้,"['มหาวิทยาลัย', 'มหาสารคาม']"
มหาวิทยาลัยราชภัฏร้อยเอ็ด   ( อังกฤษ :   Roi   Et   Rajabhat   University )  ,สอน,"['ระดับ', 'ปริญญาตรี', 'ปริญญาโท', 'ปริญญาเอก']"
มหาวิทยาลัยราชภัฏร้อยเอ็ด   ( อังกฤษ :   Roi   Et   Rajabhat   University )  ,จัดตั้ง,"['นาย', 'สุข', 'วิ', 'ช', 'รังสิต', 'พล', 'รัฐมนตรี', 'ว่าการ', 'กระทรวงศึกษาธิการ', 'ในขณะนั้น']"
มหาวิทยาลัยราชภัฏร้อยเอ็ด   ( อังกฤษ :   Roi   Et   Rajabhat   University )  ,ตอบ,['สนองความต้องการ']
มหาวิทยาลัยราชภัฏร้อยเอ็ด   ( อังกฤษ :   Roi   Et   Rajabhat   University )  ,กระจาย,"['โอกาส', 'ทาง', 'การศึกษา', 'ประชากร', 'ระดับ', 'ภูมิภาค']"
โดย,จัดตั้ง,"['สถาบัน', 'ราชภัฏ', 'สถาบัน', 'ราชภัฏ', 'ชัยภูมิ', 'สถาบัน', 'ราชภัฏ', 'ศรีสะเกษ', 'สถาบัน', 'ราชภัฏ', 'นครพนม', 'ปัจจุบัน']"
โดย,รวม,"['มหาวิทยาลัย', 'นครพนม', 'สถาบัน', 'ราชภัฏ', 'กาฬสินธุ์', 'ปัจจุบัน']"
โดย,เป็น,['มหาวิทยาลัย']
โดย,กาฬสินธุ์,"['\n', '\n', 'ผู้สำเร็จการศึกษา', 'มหาวิทยาลัยราชภัฏร้อยเอ็ด']"
โดย,รับ,"['พระราชทาน', 'ปริญญาบัตร']"
โดย,พระ,"['บาท', 'สมเด็จ', 'พระ']"
โดย,บรม,"['ชน', 'กา', 'ธิเบศร', 'มหา', 'ภูมิพล', 'อดุลยเดช', 'มหาราช', 'บรม', 'นาถ', 'บพิตร', 'ทรง', 'พระ', 'กรุณา', 'โปรดเกล้าฯ', 'พระราชทาน', 'พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว', 'เสด็จพระราชดำเนิน']"
โดย,แทน,"['พระองค์', 'เป็นประจำ', 'ทุกปี', 'หอประชุม', 'มหา', 'ว', 'ชิ', 'รา', 'กร', 'มหาวิทยาลัยราชภัฏ', 'สกลนคร']"
มหาวิทยาลัยราชภัฏรำไพพรรณี   ( อังกฤษ :   Rambhai   Barni   Rajabhat   University )  ,เป็น,"['สถาบัน', 'อุดมศึกษา']"
มหาวิทยาลัยราชภัฏรำไพพรรณี   ( อังกฤษ :   Rambhai   Barni   Rajabhat   University )  ,สังกัด,"['สำนักงาน', 'คณะกรรมการ', 'อุดมศึกษา', 'กระทรวงศึกษาธิการ']"
มหาวิทยาลัยราชภัฏรำไพพรรณี   ( อังกฤษ :   Rambhai   Barni   Rajabhat   University )  ,ตั้งอยู่,"['ท่า', 'ช้าง', 'อำเภอ']"
มหาวิทยาลัยราชภัฏรำไพพรรณี   ( อังกฤษ :   Rambhai   Barni   Rajabhat   University )  ,เมือง,['จันทบุรี']
มหาวิทยาลัยราชภัฏรำไพพรรณี   ( อังกฤษ :   Rambhai   Barni   Rajabhat   University )  ,ห่าง,"['ตัวเมือง', 'จันทบุรี', 'บริเวณ']"
มหาวิทยาลัยราชภัฏรำไพพรรณี   ( อังกฤษ :   Rambhai   Barni   Rajabhat   University )  ,ไร่,['ยา']
มหาวิทยาลัยราชภัฏรำไพพรรณี   ( อังกฤษ :   Rambhai   Barni   Rajabhat   University )  ,มี,"['เนื้อที่', 'งาน']"
มหาวิทยาลัยราชภัฏลำปาง    ( อังกฤษ :   Lampang   Rajabhat   University )  ,เป็น,"['มหาวิทยาลัย', 'รัฐ']"
มหาวิทยาลัยราชภัฏลำปาง    ( อังกฤษ :   Lampang   Rajabhat   University )  ,ตั้งอยู่,"['อำเภอ', 'เมือง', 'ลำปาง']"
จังหวัด ลำปาง   มหาวิทยาลัยราชภัฏลำปาง มีชื่อ,เดิม,"['วิทยาลัยครู', 'ลำปาง', 'ก่อ']"
จังหวัด ลำปาง   มหาวิทยาลัยราชภัฏลำปาง มีชื่อ,ตั้งขึ้น,"['วันที่', 'มิถุนายน', 'พ.ศ.', '2514']"
จังหวัด ลำปาง   มหาวิทยาลัยราชภัฏลำปาง มีชื่อ,ตั้งอยู่,"['ลำปาง', 'แม่', 'บ้าน', 'หนอง', 'หัวหงอก']"
